"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"14/04/2026";"1900";"21,1";"21,5";"20,4";"68,0";"74,0";"65,0";"15,0";"15,9";"14,6";"908,2";"908,6";"908,1";"6,2";"83,0";"8,5";"1283,30";"0,0"
"14/04/2026";"2000";"20,6";"21,3";"20,4";"68,0";"69,0";"64,0";"14,5";"14,9";"14,0";"908,4";"908,4";"908,1";"4,2";"41,0";"8,7";"887,30";"0,0"
"14/04/2026";"2100";"18,7";"20,7";"18,6";"78,0";"78,0";"67,0";"14,8";"14,8";"14,2";"908,8";"908,8";"908,4";"2,8";"71,0";"6,5";"153,60";"0,0"
"14/04/2026";"2200";"17,7";"18,7";"17,7";"85,0";"85,0";"78,0";"15,2";"15,3";"14,8";"908,9";"908,9";"908,8";"3,1";"51,0";"4,7";"0,40";"0,0"
"14/04/2026";"2300";"16,6";"17,7";"16,5";"93,0";"93,0";"85,0";"15,4";"15,5";"14,9";"909,2";"909,2";"908,9";"3,5";"79,0";"4,4";"";"0,0"
"15/04/2026";"0000";"16,4";"16,7";"16,3";"";"";"";"";"";"";"909,2";"909,3";"909,1";"2,6";"68,0";"5,3";"";"0,0"
"15/04/2026";"0100";"16,1";"16,4";"15,9";"";"";"";"";"";"";"909,5";"909,5";"909,2";"3,7";"67,0";"6,1";"";"0,0"
"15/04/2026";"0200";"15,3";"16,1";"15,2";"";"";"";"";"";"";"909,1";"909,5";"909,1";"4,9";"76,0";"7,0";"";"0,0"
"15/04/2026";"0300";"15,7";"15,8";"15,3";"";"";"";"";"";"";"909,0";"909,2";"909,0";"4,3";"59,0";"7,5";"";"0,0"
"15/04/2026";"0400";"15,8";"15,9";"15,7";"96,0";"";"94,0";"15,1";"16,4";"14,9";"909,7";"909,7";"908,7";"5,1";"61,0";"8,6";"";"0,0"
"15/04/2026";"0500";"15,5";"15,8";"15,4";"";"";"96,0";"";"";"";"909,6";"909,8";"909,4";"4,6";"73,0";"8,3";"";"0,0"
"15/04/2026";"0600";"14,9";"15,6";"14,8";"";"";"";"";"";"";"909,2";"909,6";"909,2";"3,8";"68,0";"6,5";"";"0,0"
"15/04/2026";"0700";"14,7";"15,1";"14,6";"";"";"";"";"";"";"908,8";"909,3";"908,8";"3,5";"74,0";"6,9";"";"0,0"
"15/04/2026";"0800";"15,0";"15,1";"14,6";"";"";"";"";"";"";"908,7";"908,9";"908,5";"5,0";"68,0";"7,6";"";"0,0"
"15/04/2026";"0900";"15,2";"15,3";"14,9";"";"";"";"";"";"";"909,4";"909,4";"908,7";"4,9";"62,0";"9,3";"";"0,0"
"15/04/2026";"1000";"15,3";"15,3";"14,8";"";"";"";"";"";"";"909,5";"909,7";"909,4";"5,4";"75,0";"8,4";"19,50";"0,0"
"15/04/2026";"1100";"16,1";"16,2";"15,3";"";"";"96,0";"16,5";"16,6";"15,3";"910,2";"910,2";"909,5";"4,9";"81,0";"7,6";"213,00";"0,0"
"15/04/2026";"1200";"16,7";"16,7";"16,0";"";"";"";"";"";"";"910,5";"910,5";"910,2";"6,1";"71,0";"8,9";"586,80";"0,0"
"15/04/2026";"1300";"17,7";"17,8";"16,5";"90,0";"";"88,0";"16,0";"17,8";"15,6";"910,6";"910,7";"910,5";"6,1";"70,0";"12,4";"949,60";"0,0"
"15/04/2026";"1400";"17,6";"17,9";"17,1";"91,0";"98,0";"88,0";"16,1";"17,0";"15,5";"910,6";"910,7";"910,5";"5,9";"73,0";"10,8";"655,90";"0,0"
"15/04/2026";"1500";"17,9";"18,5";"17,6";"93,0";"95,0";"88,0";"16,7";"17,4";"16,1";"910,3";"910,6";"910,3";"6,5";"69,0";"10,0";"1029,50";"0,0"
"15/04/2026";"1600";"19,8";"20,3";"17,9";"76,0";"93,0";"75,0";"15,5";"17,1";"15,3";"909,8";"910,3";"909,8";"5,5";"53,0";"10,9";"1524,60";"0,0"
"15/04/2026";"1700";"21,2";"21,3";"19,7";"67,0";"78,0";"67,0";"14,9";"16,1";"14,6";"908,8";"909,8";"908,8";"7,4";"64,0";"12,0";"1889,50";"0,0"
"15/04/2026";"1800";"20,2";"21,9";"20,1";"72,0";"72,0";"66,0";"14,9";"16,2";"14,0";"908,6";"908,8";"908,5";"7,4";"23,0";"12,0";"1718,80";"0,0"
"15/04/2026";"1900";"20,7";"21,2";"20,1";"66,0";"73,0";"66,0";"14,2";"15,7";"14,2";"907,9";"908,6";"907,9";"5,1";"57,0";"10,2";"1243,00";"0,0"
"15/04/2026";"2000";"19,5";"20,9";"19,5";"74,0";"74,0";"66,0";"14,6";"15,1";"14,3";"908,1";"908,1";"907,9";"4,5";"36,0";"8,7";"715,00";"0,0"
"15/04/2026";"2100";"18,3";"19,5";"18,2";"80,0";"81,0";"73,0";"14,7";"14,8";"14,5";"908,0";"908,1";"907,9";"2,5";"59,0";"6,9";"118,30";"0,0"
"15/04/2026";"2200";"17,2";"18,3";"17,2";"85,0";"85,0";"80,0";"14,6";"14,9";"14,5";"908,0";"908,0";"907,8";"3,0";"63,0";"5,1";"0,20";"0,0"
"15/04/2026";"2300";"16,6";"17,3";"15,9";"99,0";"";"84,0";"16,4";"16,9";"14,6";"908,1";"908,1";"908,0";"3,7";"64,0";"5,5";"";"0,0"
"16/04/2026";"0000";"16,6";"16,8";"16,5";"";"";"";"";"";"";"908,1";"908,1";"908,0";"4,5";"59,0";"7,8";"";"0,0"
"16/04/2026";"0100";"16,7";"16,8";"16,4";"";"";"";"";"";"";"908,5";"908,5";"908,1";"4,7";"64,0";"8,1";"";"0,0"
"16/04/2026";"0200";"16,9";"17,1";"16,7";"";"";"";"";"";"";"908,6";"908,7";"908,4";"4,3";"56,0";"8,9";"";"0,0"
"16/04/2026";"0300";"16,7";"16,9";"16,6";"";"";"";"";"";"";"908,3";"908,6";"908,2";"4,3";"70,0";"8,0";"";"0,0"
"16/04/2026";"0400";"16,4";"16,8";"16,4";"";"";"";"";"";"";"908,2";"908,5";"908,2";"4,9";"68,0";"8,8";"";"0,0"
"16/04/2026";"0500";"16,2";"16,4";"16,2";"";"";"";"";"";"";"908,0";"908,4";"907,9";"4,4";"67,0";"7,8";"";"0,0"
"16/04/2026";"0600";"16,2";"16,4";"16,1";"95,0";"";"";"15,4";"";"";"907,8";"908,0";"907,7";"4,3";"58,0";"8,6";"";"0,0"
"16/04/2026";"0700";"16,0";"16,3";"15,9";"";"";"95,0";"16,6";"16,6";"15,4";"907,0";"907,8";"907,0";"3,6";"47,0";"8,1";"";"0,0"
"16/04/2026";"0800";"15,6";"16,0";"15,6";"";"";"";"";"";"";"906,8";"907,1";"906,7";"5,8";"43,0";"8,6";"";"0,0"
"16/04/2026";"0900";"15,2";"15,7";"15,1";"";"";"";"";"";"";"907,4";"907,4";"906,8";"3,3";"36,0";"8,6";"";"0,0"
"16/04/2026";"1000";"15,2";"15,2";"15,0";"";"";"";"";"";"";"907,6";"907,6";"907,4";"3,0";"40,0";"5,5";"15,20";"0,0"
"16/04/2026";"1100";"16,1";"16,1";"15,2";"";"";"";"";"";"";"908,1";"908,1";"907,6";"2,8";"39,0";"4,5";"269,10";"0,0"
"16/04/2026";"1200";"16,9";"16,9";"16,1";"96,0";"";"";"16,2";"";"";"908,1";"908,1";"907,9";"4,1";"65,0";"6,2";"423,30";"0,0"
"16/04/2026";"1300";"17,4";"17,5";"16,9";"89,0";"97,0";"88,0";"15,6";"16,5";"15,1";"908,0";"908,1";"907,9";"4,4";"62,0";"8,6";"626,70";"0,0"
"16/04/2026";"1400";"19,0";"19,1";"17,3";"80,0";"90,0";"80,0";"15,5";"16,0";"15,1";"907,9";"908,2";"907,9";"4,9";"73,0";"7,4";"885,00";"0,0"
"16/04/2026";"1500";"20,3";"20,7";"18,8";"71,0";"82,0";"70,0";"14,8";"16,3";"14,6";"906,9";"907,9";"906,9";"6,8";"76,0";"9,9";"1917,00";"0,0"
"16/04/2026";"1600";"20,1";"21,5";"19,9";"72,0";"75,0";"67,0";"15,0";"16,5";"14,5";"906,1";"907,0";"906,1";"4,4";"64,0";"10,1";"2274,80";"0,0"
"16/04/2026";"1700";"20,3";"21,0";"19,8";"73,0";"76,0";"70,0";"15,1";"16,2";"14,7";"905,4";"906,1";"905,4";"5,0";"50,0";"8,1";"1082,40";"0,0"
"16/04/2026";"1800";"20,8";"21,6";"19,9";"70,0";"75,0";"67,0";"15,0";"16,0";"14,9";"905,1";"905,4";"905,0";"5,4";"39,0";"8,3";"1531,80";"0,0"
"16/04/2026";"1900";"20,2";"21,7";"20,1";"75,0";"76,0";"69,0";"15,7";"16,3";"14,8";"904,8";"905,1";"904,7";"4,1";"43,0";"8,7";"1027,90";"0,0"
"16/04/2026";"2000";"20,2";"21,0";"19,9";"77,0";"78,0";"73,0";"16,0";"16,4";"15,6";"904,2";"904,8";"904,2";"4,3";"53,0";"6,9";"745,50";"0,0"
"16/04/2026";"2100";"18,9";"20,2";"18,9";"83,0";"84,0";"76,0";"16,0";"16,1";"15,8";"904,4";"904,4";"904,1";"4,4";"46,0";"6,9";"125,90";"0,0"
"16/04/2026";"2200";"18,5";"18,9";"18,4";"87,0";"88,0";"83,0";"16,3";"16,3";"16,0";"904,4";"904,4";"904,1";"4,1";"54,0";"7,5";"1,10";"0,0"
"16/04/2026";"2300";"17,9";"18,5";"17,9";"92,0";"92,0";"87,0";"16,6";"16,6";"16,2";"904,6";"904,6";"904,2";"3,0";"46,0";"6,8";"";"0,0"
"17/04/2026";"0000";"18,0";"18,1";"17,8";"95,0";"96,0";"92,0";"17,2";"17,4";"16,5";"904,7";"904,8";"904,5";"2,8";"45,0";"5,5";"";"0,0"
"17/04/2026";"0100";"17,7";"18,0";"17,6";"";"";"";"";"";"";"904,8";"904,8";"904,7";"2,7";"44,0";"5,5";"";"0,0"
"17/04/2026";"0200";"17,6";"17,8";"17,6";"";"";"";"";"";"";"904,7";"904,9";"904,6";"2,4";"43,0";"5,5";"";"0,0"
"17/04/2026";"0300";"17,6";"17,7";"17,6";"";"";"";"";"";"";"904,2";"904,8";"904,2";"2,4";"53,0";"4,3";"";"0,0"
"17/04/2026";"0400";"17,8";"17,9";"17,6";"";"";"";"";"";"";"904,1";"904,3";"904,1";"3,1";"33,0";"6,0";"";"0,0"
"17/04/2026";"0500";"17,8";"17,8";"17,8";"";"";"";"";"";"";"903,7";"904,2";"903,7";"2,4";"45,0";"4,7";"";"0,0"
"17/04/2026";"0600";"17,8";"17,8";"17,7";"";"";"";"";"";"";"903,6";"903,7";"903,5";"2,3";"32,0";"5,6";"";"0,0"
"17/04/2026";"0700";"17,8";"17,9";"17,8";"";"";"";"";"";"";"903,1";"903,6";"903,1";"2,5";"26,0";"4,0";"";"0,0"
"17/04/2026";"0800";"17,7";"17,8";"17,7";"";"";"";"";"";"";"903,0";"903,2";"903,0";"3,1";"18,0";"4,2";"0,10";"0,0"
"17/04/2026";"0900";"17,5";"17,7";"17,5";"";"";"";"";"";"";"903,5";"903,5";"903,0";"2,5";"353,0";"4,8";"0,10";"0,0"
"17/04/2026";"1000";"17,4";"17,6";"17,1";"";"";"";"";"";"";"903,8";"903,8";"903,5";"2,1";"11,0";"3,6";"7,20";"0,0"
"17/04/2026";"1100";"18,1";"18,1";"17,4";"";"";"";"";"";"";"904,5";"904,5";"903,8";"1,5";"10,0";"2,9";"230,40";"0,0"
"17/04/2026";"1200";"19,3";"20,1";"18,1";"90,0";"";"";"17,6";"";"";"904,7";"904,7";"904,5";"3,8";"315,0";"7,0";"709,90";"0,0"
"17/04/2026";"1300";"20,5";"21,1";"19,2";"80,0";"92,0";"78,0";"16,9";"18,6";"16,6";"904,8";"904,8";"904,6";"3,3";"299,0";"7,0";"1038,20";"0,0"
"17/04/2026";"1400";"21,6";"21,9";"20,5";"72,0";"81,0";"71,0";"16,3";"17,2";"15,8";"904,7";"904,8";"904,6";"4,0";"300,0";"9,2";"1239,20";"0,0"
"17/04/2026";"1500";"23,4";"23,9";"21,3";"64,0";"74,0";"62,0";"16,2";"17,6";"15,3";"903,9";"904,7";"903,9";"4,7";"310,0";"10,5";"2591,80";"0,0"
"17/04/2026";"1600";"22,1";"24,0";"21,8";"64,0";"67,0";"61,0";"14,9";"16,8";"14,6";"903,1";"903,9";"903,1";"4,8";"296,0";"11,0";"1706,80";"0,0"
"17/04/2026";"1700";"22,8";"24,5";"22,1";"60,0";"65,0";"53,0";"14,6";"16,3";"13,9";"902,5";"903,1";"902,5";"6,0";"282,0";"11,2";"2063,60";"0,0"
"17/04/2026";"1800";"22,8";"24,5";"22,6";"60,0";"62,0";"55,0";"14,6";"15,5";"13,9";"902,4";"902,5";"902,3";"5,6";"283,0";"12,2";"1634,60";"0,0"
"17/04/2026";"1900";"23,6";"23,9";"22,7";"56,0";"60,0";"53,0";"14,2";"14,7";"13,4";"902,3";"902,4";"902,0";"4,5";"293,0";"11,3";"1366,40";"0,0"
"17/04/2026";"2000";"23,2";"24,1";"23,2";"54,0";"56,0";"49,0";"13,3";"14,3";"12,2";"902,3";"902,4";"902,0";"3,0";"291,0";"11,5";"1009,20";"0,0"
"17/04/2026";"2100";"20,9";"23,2";"20,9";"66,0";"66,0";"53,0";"14,3";"14,3";"13,0";"902,4";"902,4";"902,2";"2,3";"279,0";"6,2";"228,80";"0,0"
"17/04/2026";"2200";"19,4";"20,9";"19,2";"75,0";"75,0";"66,0";"14,9";"15,0";"14,3";"903,0";"903,0";"902,4";"1,9";"260,0";"3,7";"0,50";"0,0"
"17/04/2026";"2300";"19,0";"19,4";"18,9";"78,0";"79,0";"75,0";"15,1";"15,2";"14,8";"903,6";"903,6";"903,0";"2,2";"253,0";"3,8";"";"0,0"
"18/04/2026";"0000";"18,0";"19,1";"18,0";"81,0";"81,0";"78,0";"14,6";"15,2";"14,5";"904,0";"904,0";"903,6";"2,2";"245,0";"4,6";"";"0,0"
"18/04/2026";"0100";"17,4";"18,0";"17,4";"85,0";"85,0";"81,0";"14,8";"14,9";"14,6";"904,0";"904,1";"904,0";"1,3";"192,0";"3,6";"";"0,0"
"18/04/2026";"0200";"16,7";"17,4";"16,6";"88,0";"88,0";"85,0";"14,8";"15,0";"14,6";"904,0";"904,1";"904,0";"1,6";"199,0";"2,0";"";"0,0"
"18/04/2026";"0300";"15,9";"16,7";"15,8";"";"";"88,0";"16,3";"16,6";"14,6";"904,0";"904,1";"903,9";"1,8";"252,0";"2,2";"";"0,0"
"18/04/2026";"0400";"15,0";"16,0";"15,0";"";"";"94,0";"";"16,3";"14,6";"903,6";"904,0";"903,6";"1,5";"219,0";"2,9";"";"0,0"
"18/04/2026";"0500";"14,2";"15,0";"13,7";"";"";"";"";"";"";"903,3";"903,6";"903,3";"0,9";"261,0";"2,1";"";"0,0"
"18/04/2026";"0600";"14,3";"14,3";"13,3";"";"";"";"";"";"";"903,0";"903,3";"903,0";"1,5";"207,0";"2,3";"";"0,0"
"18/04/2026";"0700";"14,6";"14,6";"14,0";"";"";"";"";"";"";"902,9";"903,0";"902,8";"2,0";"231,0";"2,8";"";"0,0"
"18/04/2026";"0800";"14,0";"14,7";"13,8";"";"";"";"";"";"";"903,1";"903,1";"902,8";"1,6";"215,0";"2,3";"";"0,0"
"18/04/2026";"0900";"14,0";"14,1";"13,3";"";"";"";"";"";"";"903,6";"903,6";"903,1";"1,6";"256,0";"2,7";"";"0,0"
"18/04/2026";"1000";"13,5";"14,1";"13,3";"";"";"";"";"";"";"904,0";"904,0";"903,6";"0,8";"269,0";"3,4";"18,10";"0,0"
"18/04/2026";"1100";"15,3";"15,3";"13,5";"";"";"";"";"";"";"904,3";"904,3";"904,0";"1,5";"259,0";"3,0";"621,30";"0,0"
"18/04/2026";"1200";"16,7";"17,0";"15,3";"86,0";"";"84,0";"14,3";"16,1";"13,9";"904,8";"904,8";"904,3";"2,5";"240,0";"4,2";"1495,60";"0,0"
"18/04/2026";"1300";"18,4";"18,4";"16,7";"75,0";"87,0";"75,0";"13,9";"15,3";"13,7";"905,0";"905,0";"904,8";"4,0";"245,0";"8,1";"1917,20";"0,0"
"18/04/2026";"1400";"19,6";"19,8";"18,2";"70,0";"77,0";"65,0";"14,1";"15,0";"12,9";"904,7";"905,0";"904,7";"3,6";"273,0";"8,3";"2481,00";"0,0"
"18/04/2026";"1500";"20,5";"20,7";"19,5";"63,0";"71,0";"60,0";"13,1";"14,4";"12,5";"904,3";"904,7";"904,3";"5,5";"248,0";"8,4";"2941,60";"0,0"
"18/04/2026";"1600";"21,7";"22,1";"20,5";"54,0";"63,0";"51,0";"12,0";"13,5";"11,1";"903,7";"904,3";"903,7";"3,8";"282,0";"8,2";"3002,50";"0,0"
"18/04/2026";"1700";"22,6";"23,1";"21,6";"49,0";"54,0";"47,0";"11,5";"12,2";"10,4";"903,2";"903,7";"903,2";"3,7";"236,0";"8,7";"2806,80";"0,0"
"18/04/2026";"1800";"23,0";"23,4";"22,6";"47,0";"52,0";"45,0";"11,1";"12,4";"10,3";"902,9";"903,2";"902,9";"4,8";"233,0";"7,6";"2371,00";"0,0"
"18/04/2026";"1900";"23,1";"23,4";"22,7";"47,0";"51,0";"45,0";"11,1";"12,3";"10,4";"902,9";"903,0";"902,8";"4,3";"249,0";"8,5";"1773,20";"0,0"
"18/04/2026";"2000";"22,4";"23,3";"22,4";"50,0";"51,0";"47,0";"11,5";"11,9";"11,1";"903,0";"903,1";"902,9";"4,1";"255,0";"8,0";"969,50";"0,0"
"18/04/2026";"2100";"20,4";"22,5";"20,3";"59,0";"59,0";"50,0";"12,2";"12,2";"11,3";"903,2";"903,2";"903,0";"2,1";"249,0";"6,6";"220,00";"0,0"
"18/04/2026";"2200";"18,9";"20,4";"18,9";"60,0";"64,0";"59,0";"11,1";"12,4";"11,1";"903,8";"903,8";"903,2";"3,0";"248,0";"4,5";"0,30";"0,0"
"18/04/2026";"2300";"18,0";"19,1";"17,9";"59,0";"61,0";"59,0";"10,0";"11,1";"9,9";"904,5";"904,5";"903,8";"2,0";"238,0";"4,3";"";"0,0"
"19/04/2026";"0000";"15,6";"18,0";"15,6";"68,0";"68,0";"59,0";"9,8";"10,1";"9,8";"905,1";"905,1";"904,5";"2,3";"210,0";"3,4";"";"0,0"
"19/04/2026";"0100";"14,9";"15,6";"14,6";"72,0";"73,0";"68,0";"10,0";"10,2";"9,7";"905,4";"905,4";"905,1";"2,9";"225,0";"3,4";"";"0,0"
"19/04/2026";"0200";"13,4";"15,0";"13,4";"79,0";"79,0";"72,0";"9,8";"10,0";"9,5";"905,4";"905,4";"905,3";"3,0";"220,0";"3,9";"";"0,0"
"19/04/2026";"0300";"13,0";"13,5";"13,0";"80,0";"80,0";"78,0";"9,6";"9,8";"9,5";"905,4";"905,4";"905,3";"2,4";"215,0";"3,8";"";"0,0"
"19/04/2026";"0400";"13,1";"13,4";"12,6";"79,0";"82,0";"79,0";"9,6";"9,9";"9,3";"905,6";"905,6";"905,4";"1,2";"217,0";"3,0";"";"0,0"
"19/04/2026";"0500";"11,6";"13,2";"11,4";"88,0";"88,0";"79,0";"9,6";"9,8";"9,1";"905,1";"905,6";"905,1";"2,3";"208,0";"3,7";"";"0,0"
"19/04/2026";"0600";"11,0";"11,8";"10,8";"";"";"87,0";"";"11,5";"9,4";"905,0";"905,2";"905,0";"1,9";"202,0";"3,7";"";"0,0"
"19/04/2026";"0700";"11,2";"11,3";"10,3";"";"";"";"";"";"";"904,8";"905,0";"904,8";"1,2";"204,0";"2,3";"";"0,0"
"19/04/2026";"0800";"9,4";"11,2";"9,4";"";"";"";"";"";"";"905,3";"905,3";"904,8";"0,2";"172,0";"1,5";"";"0,0"
"19/04/2026";"0900";"9,6";"10,1";"9,3";"";"";"";"";"";"";"905,9";"905,9";"905,3";"1,5";"212,0";"2,8";"";"0,0"
"19/04/2026";"1000";"9,3";"9,6";"8,9";"";"";"";"";"";"";"906,8";"906,8";"905,9";"1,0";"222,0";"2,6";"19,00";"0,0"
"19/04/2026";"1100";"12,4";"12,4";"9,3";"91,0";"";"";"11,0";"";"";"907,4";"907,4";"906,8";"0,9";"156,0";"2,0";"637,90";"0,2"
"19/04/2026";"1200";"15,9";"16,0";"12,2";"69,0";"91,0";"66,0";"10,1";"11,0";"8,6";"908,0";"908,0";"907,4";"0,6";"120,0";"1,9";"1518,40";"0,0"
"19/04/2026";"1300";"18,8";"18,8";"15,7";"58,0";"71,0";"57,0";"10,4";"11,2";"9,0";"908,3";"908,4";"908,0";"1,1";"100,0";"2,7";"2233,00";"0,0"
"19/04/2026";"1400";"21,3";"21,3";"18,8";"49,0";"61,0";"48,0";"10,1";"12,4";"9,6";"908,2";"908,3";"908,2";"1,6";"26,0";"4,0";"2713,70";"0,0"
"19/04/2026";"1500";"23,6";"23,8";"21,2";"37,0";"51,0";"33,0";"8,1";"11,1";"5,9";"907,8";"908,2";"907,7";"1,5";"293,0";"4,9";"2925,40";"0,0"
"19/04/2026";"1600";"24,8";"25,2";"23,4";"27,0";"39,0";"25,0";"4,6";"9,0";"3,2";"907,1";"907,8";"907,1";"3,6";"230,0";"5,6";"2944,80";"0,0"
"19/04/2026";"1700";"25,6";"25,7";"24,4";"29,0";"32,0";"26,0";"6,1";"7,5";"4,2";"906,8";"907,1";"906,8";"2,2";"281,0";"6,4";"2771,00";"0,0"
"19/04/2026";"1800";"26,1";"26,3";"25,1";"28,0";"31,0";"25,0";"6,1";"7,6";"3,7";"906,1";"906,8";"906,1";"2,2";"311,0";"5,8";"2353,90";"0,0"
"19/04/2026";"1900";"25,3";"26,2";"25,1";"23,0";"28,0";"21,0";"3,0";"6,2";"1,7";"906,2";"906,2";"906,1";"2,3";"208,0";"5,6";"1758,60";"0,0"
"19/04/2026";"2000";"24,2";"25,3";"24,2";"26,0";"26,0";"21,0";"3,7";"4,3";"1,2";"906,3";"906,3";"906,1";"2,7";"212,0";"6,5";"961,70";"0,0"
"19/04/2026";"2100";"22,2";"24,3";"22,2";"34,0";"34,0";"26,0";"5,5";"5,7";"3,5";"906,7";"906,7";"906,3";"1,3";"255,0";"4,5";"214,10";"0,0"
"19/04/2026";"2200";"21,0";"22,2";"21,0";"39,0";"39,0";"34,0";"6,6";"6,6";"5,4";"907,5";"907,5";"906,7";"1,5";"238,0";"2,7";"";"0,0"
"19/04/2026";"2300";"17,6";"21,2";"17,6";"56,0";"56,0";"39,0";"8,7";"8,7";"6,6";"908,3";"908,3";"907,5";"1,8";"242,0";"4,7";"";"0,0"
"20/04/2026";"0000";"16,7";"17,6";"14,4";"59,0";"68,0";"53,0";"8,8";"9,3";"8,0";"908,9";"909,0";"908,3";"0,6";"175,0";"3,8";"";"0,0"
"20/04/2026";"0100";"14,9";"16,9";"14,9";"68,0";"68,0";"59,0";"8,9";"9,4";"8,5";"909,0";"909,1";"908,8";"0,7";"68,0";"2,1";"";"0,0"
"20/04/2026";"0200";"13,5";"14,9";"13,5";"75,0";"75,0";"66,0";"9,2";"9,2";"8,3";"909,2";"909,3";"909,0";"0,9";"22,0";"2,3";"";"0,0"
"20/04/2026";"0300";"13,3";"14,1";"12,8";"76,0";"78,0";"73,0";"9,2";"9,4";"8,8";"909,5";"909,6";"909,2";"1,2";"103,0";"2,4";"";"0,0"
"20/04/2026";"0400";"12,5";"13,3";"12,4";"83,0";"83,0";"76,0";"9,7";"9,7";"9,1";"909,6";"909,6";"909,4";"0,5";"26,0";"2,6";"";"0,0"
"20/04/2026";"0500";"12,7";"12,9";"12,2";"85,0";"87,0";"81,0";"10,2";"10,8";"9,4";"909,2";"909,6";"909,2";"1,1";"101,0";"2,4";"";"0,0"
"20/04/2026";"0600";"13,3";"13,3";"12,4";"87,0";"88,0";"85,0";"11,2";"11,2";"10,1";"909,1";"909,3";"909,0";"0,8";"138,0";"1,9";"";"0,0"
"20/04/2026";"0700";"12,7";"13,3";"12,4";"87,0";"87,0";"86,0";"10,5";"11,2";"10,4";"909,2";"909,2";"909,0";"0,6";"348,0";"2,2";"";"0,0"
"20/04/2026";"0800";"13,0";"13,1";"12,7";"89,0";"90,0";"87,0";"11,2";"11,4";"10,5";"909,1";"909,2";"909,1";"1,4";"113,0";"2,7";"";"0,0"
"20/04/2026";"0900";"13,6";"13,6";"12,8";"";"";"89,0";"";"";"";"909,4";"909,4";"909,1";"1,2";"79,0";"3,0";"0,10";"0,0"
"20/04/2026";"1000";"14,4";"14,4";"13,6";"";"";"";"";"";"";"910,1";"910,1";"909,4";"3,2";"57,0";"6,2";"9,60";"0,0"
"20/04/2026";"1100";"14,6";"14,7";"14,3";"";"";"";"15,0";"";"";"910,7";"910,7";"910,1";"2,1";"55,0";"4,8";"191,60";"0,0"
"20/04/2026";"1200";"15,6";"15,7";"14,5";"88,0";"";"88,0";"13,6";"15,2";"13,1";"911,0";"911,0";"910,7";"3,3";"57,0";"6,1";"541,40";"0,0"
"20/04/2026";"1300";"17,2";"17,9";"15,5";"75,0";"89,0";"74,0";"12,8";"14,5";"12,7";"911,2";"911,4";"911,0";"3,9";"72,0";"5,6";"1784,90";"0,0"
"20/04/2026";"1400";"19,5";"19,8";"17,2";"67,0";"76,0";"65,0";"13,2";"14,1";"12,4";"910,8";"911,2";"910,8";"3,7";"56,0";"6,6";"2676,00";"0,0"
"20/04/2026";"1500";"21,5";"21,6";"19,4";"57,0";"69,0";"56,0";"12,7";"13,9";"12,2";"910,3";"910,9";"910,3";"4,5";"62,0";"7,4";"2927,30";"0,0"
"20/04/2026";"1600";"23,3";"23,7";"21,3";"45,0";"58,0";"44,0";"10,9";"13,2";"10,5";"909,6";"910,3";"909,5";"5,5";"78,0";"8,4";"2968,60";"0,0"
"20/04/2026";"1700";"24,4";"24,8";"22,9";"32,0";"48,0";"31,0";"6,4";"11,6";"6,4";"909,6";"909,7";"909,5";"4,1";"62,0";"8,3";"2724,90";"0,0"
"20/04/2026";"1800";"24,8";"25,0";"24,1";"30,0";"36,0";"30,0";"6,1";"8,4";"5,7";"908,9";"909,6";"908,8";"5,3";"70,0";"9,2";"2152,40";"0,0"
"20/04/2026";"1900";"23,8";"25,0";"23,8";"31,0";"34,0";"28,0";"5,8";"7,5";"4,8";"908,7";"908,9";"908,7";"5,0";"50,0";"7,5";"1712,40";"0,0"
"20/04/2026";"2000";"22,0";"24,1";"22,0";"38,0";"38,0";"29,0";"7,1";"7,2";"4,6";"908,8";"908,9";"908,6";"3,8";"35,0";"7,5";"815,60";"0,0"
"20/04/2026";"2100";"19,6";"22,0";"19,6";"48,0";"48,0";"38,0";"8,3";"8,4";"6,9";"909,0";"909,0";"908,8";"3,0";"29,0";"5,5";"163,60";"0,0"
"20/04/2026";"2200";"18,0";"19,6";"18,0";"62,0";"62,0";"48,0";"10,6";"10,7";"8,2";"909,4";"909,4";"909,0";"3,5";"21,0";"5,3";"";"0,0"
"20/04/2026";"2300";"17,5";"18,1";"17,2";"65,0";"66,0";"62,0";"10,9";"11,1";"10,6";"909,3";"909,4";"909,2";"1,6";"63,0";"4,6";"";"0,0"
"21/04/2026";"0000";"16,7";"17,5";"16,7";"66,0";"66,0";"64,0";"10,4";"11,0";"10,3";"909,6";"909,7";"909,3";"1,4";"71,0";"2,1";"";"0,0"
"21/04/2026";"0100";"15,5";"16,7";"15,5";"73,0";"73,0";"66,0";"10,6";"10,9";"10,4";"909,9";"909,9";"909,6";"1,7";"116,0";"1,9";"";"0,0"
