"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"29/05/2026";"1600";"21,1";"21,1";"20,3";"75,0";"79,0";"75,0";"16,5";"17,1";"16,0";"1020,9";"1021,9";"1020,9";"3,4";"30,0";"5,3";"1353,10";"0,0"
"29/05/2026";"1700";"20,7";"21,5";"20,4";"74,0";"75,0";"73,0";"15,9";"16,7";"15,4";"1020,5";"1020,9";"1020,5";"3,5";"54,0";"6,1";"1939,60";"0,0"
"29/05/2026";"1800";"20,0";"20,8";"19,9";"73,0";"74,0";"72,0";"14,9";"15,9";"14,8";"1020,3";"1020,5";"1020,2";"4,1";"89,0";"6,2";"971,00";"0,0"
"29/05/2026";"1900";"19,9";"20,5";"19,8";"70,0";"73,0";"69,0";"14,2";"15,2";"14,1";"1019,9";"1020,5";"1019,9";"2,5";"72,0";"6,2";"1064,80";"0,0"
"29/05/2026";"2000";"19,1";"19,9";"19,1";"72,0";"72,0";"70,0";"13,9";"14,2";"13,8";"1020,4";"1020,4";"1019,9";"1,6";"95,0";"4,7";"212,60";"0,0"
"29/05/2026";"2100";"18,0";"19,2";"18,0";"77,0";"77,0";"72,0";"14,0";"14,1";"13,8";"1020,7";"1020,7";"1020,3";"1,5";"82,0";"3,7";"18,60";"0,0"
"29/05/2026";"2200";"17,1";"18,0";"17,1";"81,0";"81,0";"77,0";"13,8";"14,0";"13,6";"1021,3";"1021,4";"1020,7";"1,2";"55,0";"3,7";"";"0,0"
"29/05/2026";"2300";"16,4";"17,2";"16,3";"83,0";"83,0";"81,0";"13,5";"14,0";"13,3";"1021,7";"1021,7";"1021,3";"0,0";"301,0";"2,0";"";"0,0"
"30/05/2026";"0000";"15,7";"16,4";"15,6";"85,0";"85,0";"83,0";"13,2";"13,6";"13,1";"1021,8";"1021,8";"1021,5";"1,0";"266,0";"1,3";"";"0,0"
"30/05/2026";"0100";"15,3";"16,0";"15,3";"86,0";"86,0";"85,0";"13,0";"13,7";"13,0";"1021,6";"1021,9";"1021,5";"1,3";"231,0";"2,6";"";"0,0"
"30/05/2026";"0200";"15,2";"15,3";"15,0";"87,0";"87,0";"86,0";"13,1";"13,1";"12,8";"1021,8";"1021,9";"1021,6";"0,0";"206,0";"2,6";"";"0,0"
"30/05/2026";"0300";"14,4";"15,2";"14,4";"88,0";"88,0";"87,0";"12,4";"13,0";"12,4";"1021,6";"1021,9";"1021,4";"0,3";"249,0";"1,6";"";"0,0"
"30/05/2026";"0400";"14,2";"14,4";"14,1";"89,0";"89,0";"88,0";"12,4";"12,6";"12,2";"1021,4";"1021,7";"1021,2";"0,7";"222,0";"1,6";"";"0,0"
"30/05/2026";"0500";"14,3";"14,4";"14,1";"89,0";"89,0";"89,0";"12,6";"12,6";"12,3";"1021,1";"1021,6";"1021,0";"1,2";"171,0";"2,3";"";"0,0"
"30/05/2026";"0600";"14,3";"14,4";"14,2";"90,0";"90,0";"89,0";"12,7";"12,7";"12,6";"1020,3";"1021,1";"1020,2";"0,2";"180,0";"2,2";"";"0,0"
"30/05/2026";"0700";"14,4";"14,4";"14,2";"90,0";"90,0";"90,0";"12,8";"12,8";"12,6";"1020,5";"1020,7";"1020,2";"0,5";"216,0";"2,5";"";"0,0"
"30/05/2026";"0800";"14,7";"14,7";"14,4";"91,0";"91,0";"90,0";"13,2";"13,2";"12,8";"1020,8";"1020,8";"1020,5";"1,5";"223,0";"2,8";"";"0,0"
"30/05/2026";"0900";"14,8";"14,8";"14,7";"91,0";"91,0";"91,0";"13,3";"13,4";"13,2";"1021,2";"1021,4";"1020,8";"1,2";"204,0";"2,8";"";"0,0"
"30/05/2026";"1000";"14,8";"14,9";"14,8";"91,0";"91,0";"91,0";"13,3";"13,4";"13,3";"1021,3";"1021,4";"1021,2";"0,7";"243,0";"2,3";"";"0,2"
"30/05/2026";"1100";"14,9";"14,9";"14,7";"91,0";"91,0";"91,0";"13,5";"13,5";"13,3";"1021,2";"1021,3";"1021,1";"0,4";"165,0";"1,8";"94,60";"0,0"
"30/05/2026";"1200";"15,8";"15,8";"14,9";"91,0";"92,0";"91,0";"14,3";"14,3";"13,5";"1021,2";"1021,2";"1020,7";"0,8";"186,0";"1,8";"400,50";"0,0"
"30/05/2026";"1300";"16,7";"16,9";"15,7";"90,0";"91,0";"90,0";"15,0";"15,4";"14,2";"1022,1";"1022,2";"1021,2";"1,3";"242,0";"3,9";"626,20";"0,0"
"30/05/2026";"1400";"17,5";"17,6";"16,7";"88,0";"90,0";"88,0";"15,4";"15,6";"15,0";"1021,7";"1022,2";"1021,6";"1,9";"249,0";"3,6";"1164,20";"0,0"
"30/05/2026";"1500";"19,5";"19,6";"17,5";"82,0";"89,0";"82,0";"16,4";"16,7";"15,5";"1021,0";"1021,7";"1021,0";"0,7";"300,0";"3,6";"2292,30";"0,0"
"30/05/2026";"1600";"21,2";"21,2";"19,4";"78,0";"83,0";"78,0";"17,3";"17,3";"16,2";"1019,7";"1021,0";"1019,7";"1,1";"127,0";"3,2";"2273,40";"0,0"
"30/05/2026";"1700";"21,5";"22,1";"20,4";"74,0";"79,0";"73,0";"16,8";"17,6";"16,3";"1019,2";"1019,7";"1019,2";"1,4";"282,0";"2,6";"2080,10";"0,0"
"30/05/2026";"1800";"20,2";"22,1";"20,1";"75,0";"76,0";"72,0";"15,7";"17,3";"15,6";"1019,0";"1019,2";"1018,9";"2,5";"93,0";"5,5";"852,70";"0,0"
"30/05/2026";"1900";"19,8";"20,9";"19,8";"75,0";"76,0";"74,0";"15,3";"16,3";"15,2";"1019,0";"1019,1";"1019,0";"2,9";"90,0";"4,8";"945,00";"0,0"
"30/05/2026";"2000";"18,9";"19,9";"18,9";"76,0";"76,0";"75,0";"14,5";"15,4";"14,5";"1019,5";"1019,5";"1019,0";"2,2";"59,0";"4,6";"215,60";"0,0"
"30/05/2026";"2100";"17,9";"18,9";"17,9";"79,0";"79,0";"76,0";"14,2";"14,4";"14,1";"1019,9";"1019,9";"1019,4";"1,6";"81,0";"3,8";"24,10";"0,0"
"30/05/2026";"2200";"17,3";"18,0";"17,0";"82,0";"82,0";"79,0";"14,1";"14,2";"13,7";"1020,3";"1020,3";"1019,9";"1,1";"94,0";"2,8";"";"0,0"
"30/05/2026";"2300";"16,2";"17,5";"16,2";"83,0";"83,0";"81,0";"13,3";"14,3";"13,3";"1020,6";"1020,6";"1020,2";"0,9";"14,0";"2,8";"";"0,0"
"31/05/2026";"0000";"15,4";"16,2";"15,3";"85,0";"85,0";"83,0";"12,9";"13,2";"12,8";"1021,0";"1021,0";"1020,6";"0,0";"360,0";"2,0";"";"0,0"
"31/05/2026";"0100";"14,5";"15,4";"14,5";"86,0";"86,0";"85,0";"12,3";"12,8";"12,2";"1020,9";"1021,0";"1020,9";"0,2";"184,0";"1,7";"";"0,0"
"31/05/2026";"0200";"13,9";"14,5";"13,9";"88,0";"88,0";"86,0";"11,9";"12,2";"11,7";"1020,9";"1021,0";"1020,9";"0,3";"220,0";"1,7";"";"0,0"
"31/05/2026";"0300";"13,3";"14,0";"13,3";"89,0";"89,0";"88,0";"11,5";"12,1";"11,4";"1020,7";"1020,9";"1020,7";"0,1";"281,0";"1,1";"";"0,0"
"31/05/2026";"0400";"13,4";"13,5";"13,3";"89,0";"89,0";"89,0";"11,7";"11,7";"11,5";"1020,7";"1020,7";"1020,6";"0,8";"216,0";"2,3";"";"0,0"
"31/05/2026";"0500";"13,6";"13,7";"13,3";"90,0";"90,0";"89,0";"11,9";"12,0";"11,6";"1020,3";"1020,7";"1020,3";"0,8";"193,0";"2,3";"";"0,0"
"31/05/2026";"0600";"13,7";"13,7";"13,4";"90,0";"90,0";"90,0";"12,1";"12,1";"11,7";"1019,7";"1020,3";"1019,7";"0,0";"225,0";"1,7";"";"0,0"
"31/05/2026";"0700";"13,9";"14,0";"13,6";"91,0";"91,0";"90,0";"12,4";"12,5";"12,1";"1019,5";"1019,7";"1019,4";"1,2";"215,0";"2,6";"";"0,0"
"31/05/2026";"0800";"14,5";"14,5";"13,8";"91,0";"91,0";"91,0";"13,1";"13,1";"12,3";"1019,4";"1019,5";"1019,3";"1,2";"217,0";"2,7";"";"0,2"
"31/05/2026";"0900";"13,9";"14,6";"13,9";"91,0";"91,0";"91,0";"12,5";"13,2";"12,4";"1019,4";"1019,4";"1019,2";"1,0";"181,0";"2,2";"";"0,0"
"31/05/2026";"1000";"13,8";"13,9";"13,7";"92,0";"92,0";"91,0";"12,6";"12,6";"12,4";"1019,9";"1019,9";"1019,4";"0,0";"251,0";"2,7";"0,10";"0,0"
"31/05/2026";"1100";"14,3";"14,3";"13,8";"92,0";"92,0";"92,0";"13,0";"13,0";"12,6";"1020,2";"1020,2";"1019,9";"0,5";"220,0";"2,4";"148,00";"0,0"
"31/05/2026";"1200";"15,9";"16,0";"14,3";"92,0";"93,0";"92,0";"14,6";"14,7";"13,1";"1020,7";"1020,7";"1020,2";"1,1";"214,0";"2,6";"667,80";"0,0"
"31/05/2026";"1300";"17,0";"17,0";"15,7";"90,0";"92,0";"90,0";"15,3";"15,5";"14,4";"1020,6";"1020,8";"1020,6";"1,6";"225,0";"3,9";"1397,80";"0,0"
"31/05/2026";"1400";"18,8";"18,9";"17,0";"87,0";"90,0";"87,0";"16,5";"16,7";"15,5";"1020,0";"1020,7";"1020,0";"1,1";"257,0";"3,9";"1980,40";"0,0"
"31/05/2026";"1500";"20,4";"20,5";"18,8";"82,0";"87,0";"81,0";"17,2";"17,6";"16,6";"1019,1";"1020,0";"1019,1";"1,7";"250,0";"4,0";"2260,40";"0,0"
"31/05/2026";"1600";"22,5";"22,6";"20,4";"77,0";"82,0";"77,0";"18,3";"18,5";"17,3";"1018,3";"1019,1";"1018,3";"0,8";"219,0";"3,7";"2327,60";"0,0"
"31/05/2026";"1700";"23,9";"23,9";"22,4";"72,0";"77,0";"72,0";"18,6";"18,6";"17,6";"1017,4";"1018,3";"1017,4";"0,3";"88,0";"2,5";"2144,90";"0,0"
"31/05/2026";"1800";"23,4";"24,1";"23,1";"69,0";"72,0";"68,0";"17,3";"18,7";"17,1";"1017,0";"1017,4";"1017,0";"1,6";"53,0";"4,8";"1771,10";"0,0"
"31/05/2026";"1900";"22,7";"23,7";"22,7";"63,0";"69,0";"63,0";"15,2";"17,7";"15,2";"1017,0";"1017,0";"1016,9";"3,5";"94,0";"5,7";"1165,20";"0,0"
"31/05/2026";"2000";"20,5";"22,7";"20,5";"73,0";"73,0";"63,0";"15,4";"15,7";"15,1";"1017,3";"1017,3";"1017,0";"2,5";"46,0";"5,1";"547,00";"0,0"
"31/05/2026";"2100";"18,7";"20,5";"18,6";"78,0";"78,0";"73,0";"14,7";"15,4";"14,6";"1017,9";"1017,9";"1017,3";"1,8";"71,0";"4,4";"40,60";"0,0"
"31/05/2026";"2200";"17,9";"18,7";"17,9";"80,0";"81,0";"78,0";"14,5";"14,8";"14,4";"1018,4";"1018,4";"1017,9";"1,5";"38,0";"4,1";"";"0,0"
"31/05/2026";"2300";"16,8";"17,9";"16,8";"82,0";"82,0";"80,0";"13,7";"14,5";"13,6";"1018,9";"1018,9";"1018,4";"1,4";"49,0";"3,1";"";"0,0"
