"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"07/06/2026";"0000";"15,3";"15,9";"15,1";"76,0";"76,0";"71,0";"11,0";"11,0";"10,5";"930,1";"930,1";"929,9";"0,6";"269,0";"3,2";"";"0,0"
"07/06/2026";"0100";"14,5";"15,4";"14,5";"80,0";"80,0";"76,0";"11,0";"11,1";"11,0";"930,0";"930,2";"930,0";"0,6";"279,0";"2,0";"";"0,0"
"07/06/2026";"0200";"14,4";"14,6";"13,8";"82,0";"85,0";"80,0";"11,4";"11,5";"10,9";"930,4";"930,4";"930,0";"1,0";"289,0";"1,6";"";"0,0"
"07/06/2026";"0300";"12,9";"14,4";"12,8";"89,0";"89,0";"82,0";"11,2";"11,4";"10,7";"930,2";"930,4";"930,2";"0,4";"136,0";"1,6";"";"0,0"
"07/06/2026";"0400";"12,5";"12,9";"12,4";"91,0";"92,0";"89,0";"11,1";"11,5";"10,9";"930,0";"930,2";"930,0";"0,4";"329,0";"1,4";"";"0,0"
"07/06/2026";"0500";"12,1";"12,7";"11,8";"93,0";"93,0";"90,0";"11,0";"11,2";"10,5";"929,6";"930,0";"929,6";"0,4";"285,0";"1,7";"";"0,0"
"07/06/2026";"0600";"11,6";"12,1";"11,6";"95,0";"95,0";"93,0";"10,8";"11,0";"10,7";"929,2";"929,6";"929,2";"0,5";"313,0";"1,1";"";"0,0"
"07/06/2026";"0700";"11,6";"12,0";"11,3";"96,0";"96,0";"95,0";"11,0";"11,3";"10,7";"929,0";"929,2";"929,0";"1,1";"310,0";"2,3";"";"0,0"
"07/06/2026";"0800";"11,5";"11,9";"11,2";"96,0";"96,0";"96,0";"10,9";"11,3";"10,5";"928,8";"929,0";"928,8";"1,2";"316,0";"2,1";"";"0,0"
"07/06/2026";"0900";"10,5";"11,5";"10,5";"96,0";"96,0";"96,0";"9,9";"10,8";"9,9";"929,0";"929,0";"928,7";"0,2";"179,0";"2,0";"";"0,0"
"07/06/2026";"1000";"10,6";"10,8";"10,5";"97,0";"97,0";"96,0";"10,1";"10,3";"9,9";"929,4";"929,4";"929,0";"0,4";"315,0";"1,1";"4,40";"0,0"
"07/06/2026";"1100";"12,2";"12,2";"10,6";"96,0";"97,0";"96,0";"11,6";"11,6";"10,0";"929,7";"929,7";"929,4";"1,0";"330,0";"2,3";"167,90";"0,2"
"07/06/2026";"1200";"15,2";"15,2";"12,2";"78,0";"96,0";"77,0";"11,4";"12,0";"10,8";"930,3";"930,3";"929,7";"1,1";"335,0";"2,3";"952,10";"0,0"
"07/06/2026";"1300";"18,9";"18,9";"15,2";"62,0";"78,0";"62,0";"11,3";"12,2";"10,6";"930,6";"930,6";"930,3";"0,9";"332,0";"2,4";"1673,80";"0,0"
"07/06/2026";"1400";"19,9";"20,2";"18,6";"53,0";"63,0";"50,0";"10,0";"11,6";"9,0";"930,2";"930,7";"930,2";"0,9";"264,0";"2,9";"1990,90";"0,0"
"07/06/2026";"1500";"20,3";"21,0";"19,2";"53,0";"58,0";"49,0";"10,3";"11,5";"9,0";"929,7";"930,2";"929,7";"1,9";"119,0";"3,7";"2117,40";"0,0"
"07/06/2026";"1600";"21,2";"21,2";"20,1";"51,0";"53,0";"47,0";"10,6";"10,6";"8,6";"928,8";"929,7";"928,8";"1,4";"83,0";"3,1";"2153,10";"0,0"
"07/06/2026";"1700";"21,3";"21,6";"20,7";"48,0";"52,0";"46,0";"9,8";"11,3";"8,8";"928,1";"928,8";"928,1";"1,8";"110,0";"3,6";"2011,80";"0,0"
"07/06/2026";"1800";"21,8";"22,1";"21,2";"43,0";"54,0";"42,0";"8,7";"11,4";"8,1";"928,0";"928,1";"927,9";"0,9";"100,0";"3,7";"1526,00";"0,0"
"07/06/2026";"1900";"20,9";"22,7";"20,9";"52,0";"52,0";"38,0";"10,8";"10,8";"6,9";"928,2";"928,2";"928,0";"1,5";"134,0";"2,9";"977,80";"0,0"
"07/06/2026";"2000";"18,1";"20,9";"18,1";"77,0";"77,0";"52,0";"13,9";"13,9";"11,1";"928,7";"928,7";"928,2";"2,3";"126,0";"5,3";"154,60";"0,0"
"07/06/2026";"2100";"16,3";"18,1";"16,3";"82,0";"82,0";"77,0";"13,2";"14,0";"13,1";"929,2";"929,3";"928,7";"2,4";"141,0";"5,2";"13,50";"0,0"
"07/06/2026";"2200";"15,3";"16,3";"15,2";"87,0";"87,0";"82,0";"13,1";"13,3";"13,0";"929,7";"929,7";"929,2";"2,2";"119,0";"4,6";"";"0,0"
"07/06/2026";"2300";"14,1";"15,3";"14,1";"91,0";"92,0";"87,0";"12,7";"13,1";"12,7";"930,3";"930,3";"929,7";"0,6";"130,0";"4,2";"";"0,0"
